Web,Paper,Author,Citation,Year,Discription,University,College,GoogleScholar_Name,split_name,name_in_coauthor,author_num,author_num_list
https://scholar.google.com/citations?hl=en&user=QVeujWMAAAAJ,Mobicent: a credit-based incentive system for disruption tolerant network,"Bin Bin Chen, Mun Choon Chan",248.0,2010.0,"When Disruption Tolerant Network (DTN) is used in commercial environments, incentive mechanism should be employed to encourage cooperation among selfish mobile users. Key challenges in the design of an incentive scheme for DTN are that disconnections among nodes are the norm rather than exception and network topology is time varying. Thus, it is difficult to detect selfish actions that can be launched by mobile users or to pre-determine the routing path to be used. In this paper, we propose MobiCent, a credit-based incentive system for DTN. While MobiCent allows the underlying routing protocol to discover the most efficient paths, it is also incentive compatible. Therefore, using MobiCent, rational nodes will not purposely waste transfer opportunity or cheat by creating non-existing contacts to increase their rewards. MobiCent also provides different payment mechanisms to cater to client that wants to …",NUS,CS,Mun Choon Chan,"['Bin Bin Chen', 'Mun Choon Chan']",1,5766,"[6105, 5766]"
https://scholar.google.com/citations?hl=en&user=QVeujWMAAAAJ,Splash: Fast data dissemination with constructive interference in wireless sensor networks,"Manjunath Doddavenkatappa, Mun Choon Chan, Ben Leong",173.0,2013.0,"It is well-known that the time taken for disseminating a large data object over a wireless sensor network is dominated by the overhead of resolving the contention for the underlying wireless channel. In this paper, we propose a new dissemination protocol called Splash, that eliminates the need for contention resolution by exploiting constructive interference and channel diversity to effectively create fast and parallel pipelines over multiple paths that cover all the nodes in a network. We call this tree pipelining. In order to ensure high reliability, Splash also incorporates several techniques, including exploiting transmission density diversity, opportunistic overhearing, channel-cycling and XOR coding. Our evaluation results on two large-scale testbeds show that Splash is more than an order of magnitude faster than state-of-the-art dissemination protocols and achieves a reduction in data dissemination time by a factor of more than 20 compared to DelugeT2.",NUS,CS,Mun Choon Chan,"['Manjunath Doddavenkatappa', 'Mun Choon Chan', 'Ben Leong']",1,5766,"[6206, 5766, 6088]"
https://scholar.google.com/citations?hl=en&user=QVeujWMAAAAJ,MobTorrent: A framework for mobile Internet access from vehicles,"Bin Bin Chen, Mun Choon Chan",162.0,2009.0,"In this paper, we present MobTorrent, an on- demand, user-driven framework designed for vehicles which have intermittent high speed access to roadside WiFi access points (AP). Mobile nodes in MobTorrent use the WWAN network as a control channel. When a mobile client wants to initiate a download, instead of waiting for contact with the AP, it informs one (or multiple) selected AP(s) to prefetch the content. The scheduling algorithm in MobTorrent then replicates the prefetched data on the mobile helpers so that the total amount of data transferred and the average transfer rate to the mobile clients are maximized. Therefore, instead of limiting high speed data transfer to the short contact periods between APs and mobile clients, high speed transfers among vehicles are opportunistically exploited. Evaluation based on testbed measurement and trace-driven simulation shows that MobTorrent provides substantial …",NUS,CS,Mun Choon Chan,"['Bin Bin Chen', 'Mun Choon Chan']",1,5766,"[6105, 5766]"
https://scholar.google.com/citations?hl=en&user=QVeujWMAAAAJ,Using mobile phone barometer for low-power transportation context detection,"Kartik Sankaran, Minhui Zhu, Xiang Fa Guo, Akkihebbal L Ananda, Mun Choon Chan, Li-Shiuan Peh",131.0,2014.0,"Accelerometer is the predominant sensor used for low-power context detection on smartphones. Although low-power, accelerometer is orientation and position-dependent, requires a high sampling rate, and subsequently complex processing and training to achieve good accuracy. We present an alternative approach for context detection using only the smartphone's barometer, a relatively new sensor now present in an increasing number of devices. The barometer is independent of phone position and orientation. Using a low sampling rate of 1 Hz, and simple processing based on intuitive logic, we demonstrate that it is possible to use the barometer for detecting the basic user activities of IDLE, WALKING, and VEHICLE at extremely low-power. We evaluate our approach using 47 hours of real-world transportation traces from 3 countries and 13 individuals, as well as more than 900 km of elevation data pulled from …",NUS,CS,Mun Choon Chan,"['Kartik Sankaran', 'Minhui Zhu', 'Xiang Fa Guo', 'Akkihebbal L Ananda', 'Mun Choon Chan', 'Li-Shiuan Peh']",4,5766,"[6081, 1773, 1056, 2052, 5766, 1818]"
https://scholar.google.com/citations?hl=en&user=QVeujWMAAAAJ,Improving TCP/IP performance over third-generation wireless networks,"Mun Choon Chan, Ram Ramjee",121.0,2008.0,"As third-generation (3G) wireless networks with high data rate get widely deployed, optimizing the transmission control protocol (TCP) performance over these networks would have a broad and significant impact on data application performance. In this paper, we make two main contributions. First, one of the biggest challenges in optimizing the TCP performance over the 3G wireless networks is adapting to the significant delay and rate variations over the wireless channel. We present window regulator algorithms that use the receiver window field in the acknowledgment (ACK) packets to convey the instantaneous wireless channel conditions to the TCP source and an ACK buffer to absorb the channel variations, thereby maximizing long-lived TCP performance. It improves the performance of TCP selective ACK (SACK) by up to 100 percent over a simple drop-tail policy, with small buffer sizes at the congested router …",NUS,CS,Mun Choon Chan,"['Mun Choon Chan', 'Ram Ramjee']",0,5766,"[5766, 2011]"
https://scholar.google.com/citations?hl=en&user=QVeujWMAAAAJ,Website fingerprinting and identification using ordered feature sequences,"Liming Lu, Ee-Chien Chang, Mun Choon Chan",112.0,2010.0,"We consider website fingerprinting over encrypted and proxied channel. It has been shown that information on packet sizes is sufficient to achieve good identification accuracy. Recently, traffic morphing [1] was proposed to thwart website fingerprinting by changing the packet size distribution so as to mimic some other website, while minimizing bandwidth overhead. In this paper, we point out that packet ordering information, though noisy, can be utilized to enhance website fingerprinting. In addition, traces of the ordering information remain even under traffic morphing and they can be extracted for identification. When web access is performed over OpenSSH and 2000 profiled websites, the identification accuracy of our scheme reaches 81%, which is 11% better than Liberatore and Levine’s scheme presented in CCS’06 [2]. We are able to identify 78% of the morphed traffic among 2000 websites while …",NUS,CS,Mun Choon Chan,"['Liming Lu', 'Ee-Chien Chang', 'Mun Choon Chan']",2,5766,"[1481, 4258, 5766]"
https://scholar.google.com/citations?hl=en&user=QVeujWMAAAAJ,Customer management and control of broadband VPN services,"Mun Choon Chan, Aurel A Lazar, Rolf Stadler",111.0,1997.0,"We present an architecture for customer management and control of a broadband VPN service. The architecture is aimed at giving the VPN customer a high level of control over the traffic on the VPN, such that end-to-end requirements for the customer’s enterprise network can be met. We describe how different control and management objectives can be achieved with this architecture. Its design includes a generic resource controller, which can be specialized in order to realize a large class of control schemes, following a customer’s specific requirements. We have implemented a prototype of this architecture on a high-performance emulation platform. The prototype allows us to validate the management and control functionality of the customer control system and to demonstrate the performance characteristics of different realizations of the architecture.",NUS,CS,Mun Choon Chan,"['Mun Choon Chan', 'Aurel A Lazar', 'Rolf Stadler']",0,5766,"[5766, 1112, 1215]"
https://scholar.google.com/citations?hl=en&user=QVeujWMAAAAJ,Low cost crowd counting using audio tones,"Pravein Govindan Kannan, Seshadri Padmanabha Venkatagiri, Mun Choon Chan, Akhihebbal L Ananda, Li-Shiuan Peh",108.0,2012.0,"With mobile devices becoming ubiquitous, collaborative applications have become increasingly pervasive. In these applications, there is a strong need to obtain a count of the number of mobile devices present in an area, as it closely approximates the size of the crowd. Ideally, a crowd counting solution should be easy to deploy, scalable, energy efficient, be minimally intrusive to the user and reasonably accurate. Existing solutions using data communication or RFID do not meet these criteria. In this paper, we propose a crowd counting solution based on audio tones, leveraging the microphones and speaker phones that are commonly available on most phones, tackling all the above criteria. We have implemented our solution on 25 Android phones and run several experiments at a bus stop, aboard a bus, within a cafeteria and a classroom. Experimental evaluations show that we are able to achieve up to 90 …",NUS,CS,Mun Choon Chan,"['Pravein Govindan Kannan', 'Seshadri Padmanabha Venkatagiri', 'Mun Choon Chan', 'Akhihebbal L Ananda', 'Li-Shiuan Peh']",2,5766,"[5985, 2379, 5766, 5884, 1818]"
https://scholar.google.com/citations?hl=en&user=QVeujWMAAAAJ,Adaptive display power management for mobile games,"Bhojan Anand, Karthik Thirugnanam, Jeena Sebastian, Pravein G Kannan, Akhihebbal L Ananda, Mun Choon Chan, Rajesh Krishna Balan",107.0,2011.0,"In this paper, we show how tone mapping techniques can be used to dynamically increase the image brightness, thus allowing the LCD backlight levels to be reduced. This saves significant power as the majority of the LCD's display power is consumed by its backlight. The Gamma function (or equivalent) can be efficiently implemented in smartphones with minimal resource cost. We describe how we overcame the Gamma function's non-linear nature by using adaptive thresholds to apply different Gamma values to images with differing brightness levels. These adaptive thresholds allow us to save significant amounts of power while preserving the image quality. We implemented our solution on a laptop and two Android smartphones. Finally, we present measured analytical results for two different games (Quake III and Planeshift), and user study results (using Quake III and 60 participants) that shows that we can save …",NUS,CS,Mun Choon Chan,"['Bhojan Anand', 'Karthik Thirugnanam', 'Jeena Sebastian', 'Pravein G Kannan', 'Akhihebbal L Ananda', 'Mun Choon Chan', 'Rajesh Krishna Balan']",5,5766,"[3988, 4985, 2703, 5015, 5884, 5766, 1653]"
https://scholar.google.com/citations?hl=en&user=QVeujWMAAAAJ,Cache-based compaction: A new technique for optimizing web transfer,"Mun Choon Chan, Thomas YC Woo",96.0,1999.0,"We propose and study a new technique, which we call cache-based compaction for reducing the latency of Web browsing over a slow link. The compaction technique trades computation for bandwidth. The key observation is that an object can be coded in a highly compact form for transfer if similar objects that have been transferred earlier can be used as references. The contributions of this paper are: (1) an efficient selection algorithm for selecting similar objects as references, and (2) an encoding/decoding algorithm that reduces the size of a Web object by exploiting its similarities with the reference objects. We verify the efficacy of our proposal through detailed experimental evaluations. This compaction technique significantly generalizes previous work on optimizing Web transfer using compression or differencing, and provides a systematic foundation that ties together caching, compression and prefetching.",NUS,CS,Mun Choon Chan,"['Mun Choon Chan', 'Thomas YC Woo']",0,5766,"[5766, 2238]"
https://scholar.google.com/citations?hl=en&user=QVeujWMAAAAJ,PiLoc: A self-calibrating participatory indoor localization system,"Chengwen Luo, Hande Hong, Mun Choon Chan",81.0,2014.0,"While location is one of the most important context information in mobile and ubiquitous computing, large-scale deployment of indoor localization system remains elusive. In this work, we propose PiLoc, an indoor localization system that utilizes opportunistically sensed data contributed by users. Our system does not require manual calibration, prior knowledge and infrastructure support. The key novelty of PiLoc is that it merges walking segments annotated with displacement and signal strength information from users to derive a map of walking paths annotated with radio signal strengths. We evaluate PiLoc over 4 different indoor areas. Evaluation shows that our system can achieve an average localization error of 1.5m.",NUS,CS,Mun Choon Chan,"['Chengwen Luo', 'Hande Hong', 'Mun Choon Chan']",2,5766,"[5601, 5010, 5766]"
https://scholar.google.com/citations?hl=en&user=QVeujWMAAAAJ,An architecture for broadband virtual networks under customer control,"Mun Choon Chan, Hisaya Hadama, Rolf Stadler",78.0,1996.0,"Emerging ATM-based virtual private network (VPN) services offer customers a flexible way to interconnect customer premises networks (CPNs) via high-speed links. Compared with traditional leased lines, these services allow for rapid provisioning of VPN bandwidth through cooperative control between customer and provider. Customers can dynamically renegotiate the VPN bandwidth according to their current needs, paying only for the resources they actually use. In order to meet the various requirements and demands of different classes of VPN customers, a VPN provider must provide customers with the flexibility to choose their own control schemes and objectives. The focus of this paper is on enhancing the customer's capability of controlling a VPN. First, we propose a new scheme for a broadband VPN service, which is based on the virtual path group (VPG) concept. In our scheme, the customer performs VP …",NUS,CS,Mun Choon Chan,"['Mun Choon Chan', 'Hisaya Hadama', 'Rolf Stadler']",0,5766,"[5766, 525, 1215]"
https://scholar.google.com/citations?hl=en&user=QVeujWMAAAAJ,Stability and hop-count based approach for route computation in MANET,"KN Sridhar, Mun Choon Chan",71.0,2005.0,"In this paper, we present an approach for MANET routing based on stability and hop-count, where the stability metric considered is the residual lifetime of a link. We view stability based routing not as a separate routing protocol but as an enhancement to a hop-count based routing protocol (e.g. DSR or AODV), so that the expected residual lifetime as well as hop count of a route are taken into account. First, we investigate how residual link lifetime is affected by parameters such as speed and mobility pattern using simulation. The result shows that residual link lifetime is a function of current link age, mobility speed and mobility pattern and does not vary monotonically with age. Therefore, intuitive idea such as older links are more stable, which is used in existing stability-based routing algorithms like associativity based routing (ABR), does not hold across a large spectrum of mobility speeds and models. Instead, the …",NUS,CS,Mun Choon Chan,"['KN Sridhar', 'Mun Choon Chan']",1,5766,"[216, 5766]"
https://scholar.google.com/citations?hl=en&user=QVeujWMAAAAJ,On the effectiveness of DDoS attacks on statistical filtering,"Qiming Li, E-C Chang, Mun Choon Chan",66.0,2005.0,"Distributed denial of service (DDoS) attacks pose a serious threat to service availability of the victim network by severely degrading its performance. Recently, there has been significant interest in the use of statistical-based filtering to defend against and mitigate the effect of DDoS attacks. Under this approach, packet statistics are monitored to classify normal and abnormal behaviour. Under attack, packets that are classified as abnormal are dropped by the filter that guards the victim network. We study the effectiveness of DDoS attacks on such statistical-based filtering in a general context where the attackers are ""smart"". We first give an optimal policy for the filter when the statistical behaviours of both the attackers and the filter are static. We next consider cases where both the attacker and the filter can dynamically change their behaviour, possibly depending on the perceived behaviour of the other party. We observe …",NUS,CS,Mun Choon Chan,"['Qiming Li', 'E-C Chang', 'Mun Choon Chan']",2,5766,"[143, 4357, 5766]"
https://scholar.google.com/citations?hl=en&user=QVeujWMAAAAJ,Pallas: Self-bootstrapping fine-grained passive indoor localization using WiFi monitors,"Chengwen Luo, Long Cheng, Mun Choon Chan, Yu Gu, Jianqiang Li, Zhong Ming",61.0,2016.0,"Passive indoor localization for smartphones requires no explicit cooperation of the smartphone and enables a new spectrum of applications such as passive user tracking, mobility monitoring, social pattern analysis, etc. However, existing passive localization methods either achieve coarse-grained localization accuracy or require expensive infrastructure support. In this paper, we present Pallas, a self-bootstrapping system for fine-grained passive indoor localization using non-intrusive WiFi monitors. Pallas uses off-the-shelf access point hardware to opportunistically capture WiFi packets to infer the location of smartphones in the indoor environment. The key novelty of Pallas lies in that the passive fingerprint database for localization is automatically constructed and updated without any active participation of WiFi devices or manual calibration. To achieve this, Pallas first identifies passive landmarks that are present in …",NUS,CS,Mun Choon Chan,"['Chengwen Luo', 'Long Cheng', 'Mun Choon Chan', 'Yu Gu', 'Jianqiang Li', 'Zhong Ming']",2,5766,"[5601, 3832, 5766, 1875, 6062, 4362]"
https://scholar.google.com/citations?user=6Lx_eowAAAAJ&hl=en&oi=ao,Multimodal fusion for multimedia analysis: a survey,"Pradeep K Atrey, M Anwar Hossain, Abdulmotaleb El Saddik, Mohan S Kankanhalli",925.0,2010.0,"This survey aims at providing multimedia researchers with a state-of-the-art overview of fusion strategies, which are used for combining multiple modalities in order to accomplish various multimedia analysis tasks. The existing literature on multimodal fusion research is presented through several classifications based on the fusion methodology and the level of fusion (feature, decision, and hybrid). The fusion methods are described from the perspective of the basic concept, advantages, weaknesses, and their usage in various analysis tasks as reported in the literature. Moreover, several distinctive issues that influence a multimodal fusion process such as, the use of correlation and independence, confidence level, contextual information, synchronization between different modalities, and the optimal modality selection are also highlighted. Finally, we present the open issues for further research in the area of …",NUS,CS,Mohan Kankanhalli,"['Pradeep K Atrey', 'M Anwar Hossain', 'Abdulmotaleb El Saddik', 'Mohan Kankanhalli']",3,3214,"[6426, 335, 4847, 3214]"
https://scholar.google.com/citations?user=6Lx_eowAAAAJ&hl=en&oi=ao,Shape measures for content based image retrieval: a comparison,"Babu M Mehtre, Mohan S Kankanhalli, Wing Foon Lee",597.0,1997.0,"A great deal of work has been done on the evaluation of information retrieval systems for alphanumeric data. The same thing can not be said about the newly emerging multimedia and image database systems. One of the central concerns in these systems is the automatic characterization of image content and retrieval of images based on similarity of image content. In this paper, we discuss effectiveness of several shape measures for content based similarity retrieval of images. The different shape measures we have implemented include outline based features (chain code based string features, Fourier descriptors, UNL Fourier features), region based features (invariant moments, Zernike moments, pseudo-Zernike moments), and combined features (invariant moments & Fourier descriptors, invariant moments & UNL Fourier features). Given an image, all these shape feature measures (vectors) are computed …",NUS,CS,Mohan Kankanhalli,"['Babu M Mehtre', 'Mohan Kankanhalli', 'Wing Foon Lee']",1,3214,"[2180, 3214, 1438]"
https://scholar.google.com/citations?user=6Lx_eowAAAAJ&hl=en&oi=ao,Anonymous secure routing in mobile ad-hoc networks,"Bo Zhu, Zhiguo Wan, Mohan S Kankanhalli, Feng Bao, Robert H Deng",314.0,2004.0,"Although there are a large number of papers on secure routing in mobile ad-hoc networks, only a few consider the anonymity issue. We define more strict requirements on the anonymity and security properties of the routing protocol, and notice that previous research works only provide weak location privacy and route anonymity, and are vulnerable to specific attacks. Therefore, we propose the anonymous secure routing (ASR) protocol that can provide additional properties on anonymity, i.e. identity anonymity and strong location privacy, and at the same time ensure the security of discovered routes against various passive and active attacks. Detailed analysis shows that ASR can achieve both anonymity and security properties, as defined in the requirements, of the routing protocol in mobile ad-hoc networks.",NUS,CS,Mohan Kankanhalli,"['Bo Zhu', 'Zhiguo Wan', 'Mohan Kankanhalli', 'Feng Bao', 'Robert H Deng']",2,3214,"[3742, 1714, 3214, 3033, 3958]"
https://scholar.google.com/citations?user=6Lx_eowAAAAJ&hl=en&oi=ao,Color matching for image retrieval,"Babu M Mehtre, Mohan S Kankanhalli, A Desai Narasimhalu, Guo Chang Man",312.0,1995.0,"Color is an important attribute for image matching and retrieval. We present two new color matching methods, the “Reference Color Table Method” and a “Distance Method”, for image retrieval. Both these methods and an existing method “Histogram Intersection” were implemented and tested for a database size of 170 color images. To compare the efficacy of each method, a figure of merit, called “Efficiency of Retrieval”, is defined. The results show that both the new methods perform better than the existing method, and that the Reference Color Table Method gives the best results.",NUS,CS,Mohan Kankanhalli,"['Babu M Mehtre', 'Mohan Kankanhalli', 'A Desai Narasimhalu', 'Guo Chang Man']",1,3214,"[2180, 3214, 819, 1916]"
https://scholar.google.com/citations?user=6Lx_eowAAAAJ&hl=en&oi=ao,Hierarchical clustering multi-task learning for joint human action grouping and recognition,"An-An Liu, Yu-Ting Su, Wei-Zhi Nie, Mohan Kankanhalli",267.0,2016.0,"This paper proposes a hierarchical clustering multi-task learning (HC-MTL) method for joint human action grouping and recognition. Specifically, we formulate the objective function into the group-wise least square loss regularized by low rank and sparsity with respect to two latent variables, model parameters and grouping information, for joint optimization. To handle this non-convex optimization, we decompose it into two sub-tasks, multi-task learning and task relatedness discovery. First, we convert this non-convex objective function into the convex formulation by fixing the latent grouping information. This new objective function focuses on multitask learning by strengthening the shared-action relationship and action-specific feature learning. Second, we leverage the learned model parameters for the task relatedness measure and clustering. In this way, HC-MTL can attain both optimal action models and group …",NUS,CS,Mohan Kankanhalli,"['An-An Liu', 'Yu-Ting Su', 'Wei-Zhi Nie', 'Mohan Kankanhalli']",3,3214,"[5431, 4881, 2262, 3214]"
https://scholar.google.com/citations?user=6Lx_eowAAAAJ&hl=en&oi=ao,"Trends and trajectories for explainable, accountable and intelligible systems: An hci research agenda","Ashraf Abdul, Jo Vermeulen, Danding Wang, Brian Y Lim, Mohan Kankanhalli",263.0,2018.0,"Advances in artificial intelligence, sensors and big data management have far-reaching societal impacts. As these systems augment our everyday lives, it becomes increasing-ly important for people to understand them and remain in control. We investigate how HCI researchers can help to develop accountable systems by performing a literature analysis of 289 core papers on explanations and explaina-ble systems, as well as 12,412 citing papers. Using topic modeling, co-occurrence and network analysis, we mapped the research space from diverse domains, such as algorith-mic accountability, interpretable machine learning, context-awareness, cognitive psychology, and software learnability. We reveal fading and burgeoning trends in explainable systems, and identify domains that are closely connected or mostly isolated. The time is ripe for the HCI community to ensure that the powerful new autonomous …",NUS,CS,Mohan Kankanhalli,"['Ashraf Abdul', 'Jo Vermeulen', 'Danding Wang', 'Brian Y Lim', 'Mohan Kankanhalli']",4,3214,"[3885, 3998, 5159, 3441, 3214]"
https://scholar.google.com/citations?user=6Lx_eowAAAAJ&hl=en&oi=ao,An eye fixation database for saliency detection in images,"Subramanian Ramanathan, Harish Katti, Nicu Sebe, Mohan Kankanhalli, Tat-Seng Chua",251.0,2010.0,"To learn the preferential visual attention given by humans to specific image content, we present NUSEF- an eye fixation database compiled from a pool of 758 images and 75 subjects. Eye fixations are an excellent modality to learn semantics-driven human understanding of images, which is vastly different from feature-driven approaches employed by saliency computation algorithms. The database comprises fixation patterns acquired using an eye-tracker, as subjects free-viewed images corresponding to many semantic categories such as faces (human and mammal), nudes and actions (look, read and shoot). The consistent presence of fixation clusters around specific image regions confirms that visual attention is not subjective, but is directed towards salient objects and object-interactions.
We then show how the fixation clusters can be exploited for enhancing image understanding, by using our …",NUS,CS,Mohan Kankanhalli,"['Subramanian Ramanathan', 'Harish Katti', 'Nicu Sebe', 'Mohan Kankanhalli', 'Tat-Seng Chua']",3,3214,"[3412, 4371, 2004, 3214, 4469]"
https://scholar.google.com/citations?user=6Lx_eowAAAAJ&hl=en&oi=ao,Audio based event detection for multimedia surveillance,"Pradeep K Atrey, Namunu C Maddage, Mohan S Kankanhalli",238.0,2006.0,"With the increasing use of audio sensors in surveillance and monitoring applications, event detection using audio streams has emerged as an important research problem. This paper presents a hierarchical approach for audio based event detection for surveillance. The proposed approach first classifies a given audio frame into vocal and nonvocal events, and then performs further classification into normal and excited events. We model the events using a Gaussian mixture model and optimize the parameters for four different audio features ZCR, LPC, LPCC and LFCC. Experiments have been performed to evaluate the effectiveness of the features for detecting various normal and the excited state human activities. The results show that the proposed top-down event detection approach works significantly better than the single level approach",NUS,CS,Mohan Kankanhalli,"['Pradeep K Atrey', 'Namunu C Maddage', 'Mohan Kankanhalli']",2,3214,"[6426, 3366, 3214]"
https://scholar.google.com/citations?user=6Lx_eowAAAAJ&hl=en&oi=ao,Depth matters: Influence of depth cues on visual saliency,"Congyan Lang, Tam V Nguyen, Harish Katti, Karthik Yadati, Mohan Kankanhalli, Shuicheng Yan",235.0,2012.0,"Most previous studies on visual saliency have only focused on static or dynamic 2D scenes. Since the human visual system has evolved predominantly in natural three dimensional environments, it is important to study whether and how depth information influences visual saliency. In this work, we first collect a large human eye fixation database compiled from a pool of 600 2D-vs-3D image pairs viewed by 80 subjects, where the depth information is directly provided by the Kinect camera and the eye tracking data are captured in both 2D and 3D free-viewing experiments. We then analyze the major discrepancies between 2D and 3D human fixation data of the same scenes, which are further abstracted and modeled as novel depth priors. Finally, we evaluate the performances of state-of-the-art saliency detection models over 3D images, and propose solutions to enhance their performances by integrating the …",NUS,CS,Mohan Kankanhalli,"['Congyan Lang', 'Tam V Nguyen', 'Harish Katti', 'Karthik Yadati', 'Mohan Kankanhalli', 'Shuicheng Yan']",4,3214,"[1565, 3950, 4371, 4866, 3214, 4860]"
https://scholar.google.com/citations?user=6Lx_eowAAAAJ&hl=en&oi=ao,Predicting human gaze beyond pixels,"Juan Xu, Ming Jiang, Shuo Wang, Mohan S Kankanhalli, Qi Zhao",229.0,2014.0,"Abstract:
Abstract A large body of previous models to predict where people look in natural scenes focused on pixel-level image attributes. To bridge the semantic gap between the predictive power of computational saliency models and human behavior, we propose a new saliency architecture that incorporates information at three layers: pixel-level image attributes, object-level attributes, and semantic-level attributes. Object-and semantic-level information is frequently ignored, or only a few sample object categories are discussed where scaling to a large number of object categories is not feasible nor neurally plausible. To address this problem, this work constructs a principled vocabulary of basic attributes to describe object-and semantic-level information thus not restricting to a limited number of object categories. We build a new dataset of 700 images with eye-tracking data of 15 viewers and annotation data of 5,551 segmented objects with fine contours and 12 semantic attributes (publicly available with the paper). Experimental results demonstrate the importance of the object-and semantic-level information in the prediction of visual attention.",NUS,CS,Mohan Kankanhalli,"['Juan Xu', 'Ming Jiang', 'Shuo Wang', 'Mohan Kankanhalli', 'Qi Zhao']",3,3214,"[4426, 5928, 4637, 3214, 1946]"
https://scholar.google.com/citations?user=6Lx_eowAAAAJ&hl=en&oi=ao,Creating audio keywords for event detection in soccer video,"Min Xu, Namunu C Maddage, Changsheng Xu, Mohan Kankanhalli, Qi Tian",217.0,2003.0,"This paper presents a novel framework called audio keywords to assist event detection in soccer video. Audio keyword is a middle-level representation that can bridge the gap between low-level features and high-level semantics. Audio keywords are created from low-level audio features by using support vector machine learning. The created audio keywords can be used to detect semantic events in soccer video by applying a heuristic mapping. Experiments of audio keywords creation and event detection based on audio keywords have illustrated promising results. According to the experimental results, we believe that audio keyword is an effective representation that is able to achieve more intuitionistic result for event detection in sports video compared with the method of event detection directly based on low-level features.",NUS,CS,Mohan Kankanhalli,"['Min Xu', 'Namunu C Maddage', 'Changsheng Xu', 'Mohan Kankanhalli', 'Qi Tian']",3,3214,"[377, 3366, 5078, 3214, 3452]"
https://scholar.google.com/citations?user=6Lx_eowAAAAJ&hl=en&oi=ao,A DCT domain visible watermarking technique for images,"Saraju P Mohanty, Kalpathi R Ramakrishnan, Mohan S Kankanhalli",209.0,2000.0,The growth of computer networks has boosted the growth of the information technology sector to a greater extent. There is a trend to move from conventional libraries to digital libraries. In digital libraries images and text are made available through the Internet for scholarly research. At the same time care is taken to prevent the unauthorized use of the images commercially. In some cases the observer is encouraged to patronize the institution that owns the material. To satisfy both these needs simultaneously the owner needs to use visible watermarking. Visible watermarking is a type of digital watermarking used for protection of publicly available images. We describe a visible watermarking scheme that is applied into the host image in the DCT domain. A mathematical model has been developed for this purpose. We also propose a modification of the algorithm to make the watermark more robust.,NUS,CS,Mohan Kankanhalli,"['Saraju P Mohanty', 'Kalpathi R Ramakrishnan', 'Mohan Kankanhalli']",2,3214,"[5961, 5911, 3214]"
https://scholar.google.com/citations?user=6Lx_eowAAAAJ&hl=en&oi=ao,Progressive color visual cryptography,"Duo Jin, Weiqi Yan, Mohan S Kankanhalli",184.0,2005.0,"Visual cryptography is a powerful technique that combines the notions of perfect ciphers and secret sharing in cryptography with that of raster graphics. A binary image can be divided into shares that can be stacked together to approximately recover the original image. Unfortunately, it has not been used much primarily because the decryption process entails a severe degradation in image quality in terms of loss of resolution and contrast. Its usage is also hampered by the lack of proper techniques for handling gray-scale and color images. We develop a novel technique that enables visual cryptography of color as well as gray-scale images. With the use of halftoning and a novel microblock encoding scheme, the technique has a unique flexibility that enables a single encryption of a color image but enables three types of decryptions on the same ciphertext. The three different types of decryptions enable the recovery …",NUS,CS,Mohan Kankanhalli,"['Duo Jin', 'Weiqi Yan', 'Mohan Kankanhalli']",2,3214,"[2010, 6277, 3214]"
https://scholar.google.com/citations?user=6Lx_eowAAAAJ&hl=en&oi=ao,Adaptive marching cubes,"Renben Shu, Chen Zhou, Mohan S Kankanhalli",169.0,1995.0,"The marching cubes algorithm (MC) is a powerful technique for surface rendering that can produce very high-quality images. However, it is not suitable for interactive manipulation of the 3D surfaces constructed from high-resolution volume datasets in terms of both space and time. In this paper, we present an adaptive version of MC called adaptive marching cubes (AMC). It significantly reduces the number of triangles representing the surface by adapting the size of the triangles to the shape of the surface. This improves the performance of the manipulation of the 3D surfaces. A typical example with the volume dataset of size 256×256×113 shows that the number of triangles is reduced by 55%. The quality of images produced by AMC is similar to that of MC. One of the fundamental problems encountered with adaptive algorithms is thecrack problem. Cracks may be created between two neighboring cubes …",NUS,CS,Mohan Kankanhalli,"['Renben Shu', 'Chen Zhou', 'Mohan Kankanhalli']",2,3214,"[2264, 5387, 3214]"
https://scholar.google.com/citations?user=6Lx_eowAAAAJ&hl=en&oi=ao,Content-based music structure analysis with applications to music semantics understanding,"Namunu C Maddage, Changsheng Xu, Mohan S Kankanhalli, Xi Shao",167.0,2004.0,"In this paper, we present a novel approach for music structure analysis. A new segmentation method, beat space segmentation, is proposed and used for music chord detection and vocal/instrumental boundary detection. The wrongly detected chords in the chord pattern sequence and the misclassified vocal/instrumental frames are corrected using heuristics derived from the domain knowledge of music composition. Melody-based similarity regions are detected by matching sub-chord patterns using dynamic programming. The vocal content of the melody-based similarity regions is further analyzed to detect the content-based similarity regions. Based on melody-based and content-based similarity regions, the music structure is identified. Experimental results are encouraging and indicate that the performance of the proposed approach is superior to that of the existing methods. We believe that music structure analysis …",NUS,CS,Mohan Kankanhalli,"['Namunu C Maddage', 'Changsheng Xu', 'Mohan Kankanhalli', 'Xi Shao']",2,3214,"[3366, 5078, 3214, 5717]"
